                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20201227"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                                star_age                                star_mass                                   log_LH                                  log_LHe                             he_core_mass                              c_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf            surf_avg_omega_div_omega_crit                  surf_r_equatorial_div_r                       surf_r_polar_div_r                             log_cntr_Rho                               log_cntr_T                             center_gamma                                center_h1                               center_he4                               center_c12                               surface_h1                              surface_he3                              surface_he4                              surface_c12                              surface_o16                 surf_num_c12_div_num_o16                                 bc_F606W                                 bc_F814W                                  bc_bb_U                                  bc_bb_B                                  bc_bb_V                                  bc_bb_R                                  bc_bb_I                            abs_mag_F606W                            abs_mag_F814W                             abs_mag_bb_U                             abs_mag_bb_B                             abs_mag_bb_V                             abs_mag_bb_R                             abs_mag_bb_I                                num_iters 
                 1.0000000000000001E-005                  7.4999999999999956E-001                 -1.6676121787247091E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7025928786588520E+000                  1.9434075669709594E+000                  1.0897768626204021E+000                  2.1333968915640202E+000                 -4.3010299956649929E+000                 -6.1412662109941736E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3628005221328152E+000                  5.6992603298903184E+000                  8.4121380982181429E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497391E-005                  2.8037015979669849E-001                  8.6040183142449105E-006                  2.3401123199380973E-005                  4.9023392258781329E-001                 -7.4047645296879433E-002                  6.3470881983326344E-001                 -1.0683502487949599E+000                 -1.0464201643991082E+000                 -2.3315672523881059E-001                  2.9087575437567981E-001                  7.8014875405431283E-001                 -4.4471272130518519E-002                 -7.5322773726066139E-001                  9.4983133136756193E-001                  9.2790124697171028E-001                  1.1463780781141264E-001                 -4.0939467180307776E-001                 -8.9866767148171078E-001                                        5 
                 2.5958682111999992E-004                  7.4999999999998546E-001                 -1.6676121861112641E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7011556893160353E+000                  1.9373429344286879E+000                  1.0896189250348991E+000                  2.1337127667350182E+000                 -4.3010299956649929E+000                 -4.8632434003945318E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3628004326176248E+000                  5.6992603892579954E+000                  8.4121375262459372E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497394E-005                  2.8037015979669860E-001                  8.6040183142449105E-006                  2.3401123199380976E-005                  4.9023392258781318E-001                 -7.7394013298478101E-002                  6.3609263279180261E-001                 -1.0820858825064075E+000                 -1.0550754198200352E+000                 -2.3745707574335964E-001                  2.8940893960261294E-001                  7.8138152773984815E-001                 -2.5963322773241607E-002                 -7.3944996886352232E-001                  9.7872854643468776E-001                  9.5171808374831546E-001                  1.3409973967163993E-001                 -3.9276627567433264E-001                 -8.8473886381156785E-001                                        5 
                 1.8668799962237360E-003                  7.4999999999989631E-001                 -1.6676119329004912E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6968992712232063E+000                  1.9192315215418567E+000                  1.0890760547771421E+000                  2.1347985072504807E+000                 -4.3010299956649929E+000                 -1.9538490831551941E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3628000009908869E+000                  5.6992606757477953E+000                  8.4121347638570695E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497387E-005                  2.8037015979669855E-001                  8.6040183142449122E-006                  2.3401123199380976E-005                  4.9023392258781334E-001                 -8.7300771938914917E-002                  6.4019024912976996E-001                 -1.1235566700326929E+000                 -1.0813428280675816E+000                 -2.5070871654739973E-001                  2.8464664137440199E-001                  7.8469323642138566E-001                  2.9221968084273325E-002                 -6.9826905298441155E-001                  1.0654778661780513E+000                  1.0232640242129400E+000                  1.9262991269275814E-001                 -3.4272544522904358E-001                 -8.4277204027602726E-001                                        5 
                 1.1818815689988476E-002                  7.4999999999936984E-001                 -1.6676113070331422E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6929472121769198E+000                  1.9019901377885122E+000                  1.0883594809930424E+000                  2.1362316548183755E+000                 -4.3010299956649929E+000                 -2.5238450942627840E-003                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3627993341788436E+000                  5.6992611225772416E+000                  8.4121304142321232E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000013E-001                  2.9840203301497391E-005                  2.8037015979669855E-001                  8.6040183142449105E-006                  2.3401123199380969E-005                  4.9023392258781334E-001                 -9.6493462549585574E-002                  6.4399163995277997E-001                 -1.1628390146864929E+000                 -1.1063542145483667E+000                 -2.6351867503336224E-001                  2.7981487387743365E-001                  7.8743574334238464E-001                  8.1518118078305002E-002                 -6.5896698442406054E-001                  1.1478636702152123E+000                  1.0913788700770861E+000                  2.4854333056208167E-001                 -2.9479021834871422E-001                 -8.0241108781366521E-001                                        5 
                 7.3438578398454205E-002                  7.4999999999618139E-001                 -1.6676065732804368E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920493431172456E+000                  1.8977439328973349E+000                  1.0880321166668034E+000                  2.1368863834690073E+000                 -4.3010299956649929E+000                 -1.1354876493913133E-004                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3627948503973171E+000                  5.6992641241264810E+000                  8.4121012250901128E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497380E-005                  2.8037015979669844E-001                  8.6040183142449122E-006                  2.3401123199380973E-005                  4.9023392258781340E-001                 -9.8581304097015210E-002                  6.4485128516953782E-001                 -1.1717635773077191E+000                 -1.1120365557339218E+000                 -2.6642897169948088E-001                  2.7871714379085322E-001                  7.8805881396027433E-001                  9.4221471853677852E-002                 -6.4921111741287518E-001                  1.1674037450643817E+000                  1.1076767234905844E+000                  2.6206913945614352E-001                 -2.8307697603419057E-001                 -7.9241864620361169E-001                                        5 
                 4.5497190750010674E-001                  7.4999999997650313E-001                 -1.6675704297935273E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920020832065643E+000                  1.8973907804082673E+000                  1.0879500602436314E+000                  2.1370504963039565E+000                 -4.3010299956649929E+000                 -6.5771098862893386E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3627584862713462E+000                  5.6992883994307988E+000                  8.4118658118977799E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1954999999999991E-001                  2.9840203301497391E-005                  2.8037015979669849E-001                  8.6040183142449105E-006                  2.3401123199380973E-005                  4.9023392258781329E-001                 -9.8691426128316564E-002                  6.4489476715397442E-001                 -1.1722333271546768E+000                 -1.1123356492599088E+000                 -2.6658215695589438E-001                  2.7865936409205372E-001                  7.8809160966576941E-001                  9.5214475107648980E-002                 -6.4837171817464201E-001                  1.1687563761340092E+000                  1.1088586982392412E+000                  2.6310520593522679E-001                 -2.8213631511272130E-001                 -7.9156856068643699E-001                                        5 
                 2.8173257176583335E+000                  7.4999999985474020E-001                 -1.6673386405006472E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920098833298871E+000                  1.8971527044663996E+000                  1.0878154220260519E+000                  2.1373197726686071E+000                 -4.3010299956649929E+000                 -4.7655939259529473E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3624880429547908E+000                  5.6994686447838481E+000                  8.4101208895410978E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497394E-005                  2.8037015979669849E-001                  8.6040183142449105E-006                  2.3401123199380976E-005                  4.9023392258781318E-001                 -9.8673834375705885E-002                  6.4488352803595461E-001                 -1.1721557957351429E+000                 -1.1122862843781673E+000                 -2.6655687398782468E-001                  2.7866890053383686E-001                  7.8808619678992042E-001                  9.5792073209706854E-002                 -6.4776528920195364E-001                  1.1692740345691439E+000                  1.1094045232121683E+000                  2.6367511282182565E-001                 -2.8155066169983589E-001                 -7.9096795795591945E-001                                        5 
                 1.7444397846610439E+001                  7.4999999910283066E-001                 -1.6660564227497993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920623178771628E+000                  1.8957636168176566E+000                  1.0870160091071290E+000                  2.1389185980710530E+000                 -4.3010299956649929E+000                 -4.6528071276867699E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3607093736183704E+000                  5.7006529373789210E+000                  8.3986761570042923E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497387E-005                  2.8037015979669849E-001                  8.6040183142449105E-006                  2.3401123199380973E-005                  4.9023392258781329E-001                 -9.8555243301624351E-002                  6.4481083980472076E-001                 -1.1716346087877616E+000                 -1.1119544404344166E+000                 -2.6638691511143320E-001                  2.7873300704719278E-001                  7.8804980999012719E-001                  9.9146201257482858E-002                 -6.4421988184886225E-001                  1.1722255667436201E+000                  1.1125453983902751E+000                  2.6697787306729170E-001                 -2.7814204909133428E-001                 -7.8745885203426869E-001                                        5 
                 1.0801137310051506E+002                  7.4999999452222754E-001                 -1.6583468855224595E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6923806381359192E+000                  1.8873405585909655E+000                  1.0821678394762704E+000                  2.1486149346803289E+000                 -4.3010299956649929E+000                 -4.4606717118982919E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3477437362604969E+000                  5.7058422408647944E+000                  8.3819180676389410E-002                  7.1955000000000002E-001                  2.8037015979669849E-001                  8.6040183142449105E-006                  7.1955000000000002E-001                  2.9840203301497384E-005                  2.8037015979669844E-001                  8.6040183142449105E-006                  2.3401123199380973E-005                  4.9023392258781329E-001                 -9.7838251657847000E-002                  6.4436850922216526E-001                 -1.1684705806319537E+000                 -1.1099398781230669E+000                 -2.6535512666597461E-001                  2.7912218566006475E-001                  7.8782891255663612E-001                  1.1948685518043346E-001                 -6.2271990569957880E-001                  1.1901191841545402E+000                  1.1315884816456534E+000                  2.8700373018856107E-001                 -2.5747358213747829E-001                 -7.6618030903404966E-001                                        5 
