    0.117303768895874228E+03    0.635180387496948207E+01   -0.284618315100669861E+01    0.110556310415267944E+04    0.771786093711853027E+00   -0.696064760737405663E+02   -0.697075511231548450E+01    1
    0.589872123940823059E+02    0.652935648560524040E+01   -0.307073098421096802E+01    0.125659167766571045E+03    0.988723039627075195E-01   -0.683091551294635906E+02   -0.697175511231548395E+01    1
    0.234611189299197953E+02    0.688477540016174316E+01   -0.389978569746017456E+01    0.183292973041534424E+04    0.470268130302429199E+00   -0.678453396381459157E+02   -0.697275511231548872E+01    1
    0.398516128696676333E+02    0.656232302784919774E+01   -0.181843012571334839E+00    0.101381188631057739E+04    0.915310800075531006E+00   -0.675726525008100793E+02   -0.697375511231548995E+01    1
    0.221778256364347840E+03    0.619225561618804932E+01   -0.563104003667831421E+00    0.245555949211120605E+04    0.666952133178710938E-01   -0.670555645340332092E+02   -0.697475511231553025E+01    1
    0.207560325537262669E+01    0.589026343822479248E+01    0.301730036735534668E+00    0.145051860809326172E+04    0.383354842662811279E+00   -0.665079188773183603E+02   -0.697575511231552614E+01    1
    0.338079127356132219E+02    0.668653861880302447E+01   -0.803006947040557861E+00    0.838641107082366943E+03    0.734164059162139893E+00   -0.660823502110649201E+02   -0.697675511231550338E+01    1
    0.104487981072485468E+03    0.637957252264022845E+01   -0.363133251667022705E+01    0.906412303447723389E+03    0.192696154117584229E+00   -0.659977867518725674E+02   -0.697775511231553747E+01    1
    0.266542240215691947E+03    0.617165358066558856E+01   -0.119398048520088196E+01    0.642366707324981689E+03    0.784318804740905762E+00   -0.657526716418647226E+02   -0.697875511231551471E+01    1
    0.844998712621615766E+02    0.642954958081245387E+01   -0.246396917104721069E+01    0.623066782951354980E+03    0.851050972938537598E+00   -0.656352306362356899E+02   -0.697975511231548751E+01    1
    0.938999662749198620E+02    0.631446110606193578E+01   -0.579393327236175537E+00    0.146741509437561035E+04    0.427675485610961914E+00   -0.656185312749864806E+02   -0.698075511231549406E+01    1
    0.206102005893947648E+02    0.691589074134826731E+01   -0.256559297442436218E+01    0.544279396533966064E+03    0.492283463478088379E+00   -0.651130723391592596E+02   -0.698175511231549972E+01    1
    0.838292662075954382E+02    0.500444951653480530E+01   -0.385399878025054932E+01    0.936319828033447266E+02    0.892097473144531250E+00   -0.646874723634879700E+02   -0.698275511231551516E+01    1
    0.115025255667326149E+03    0.537534965276718157E+01   -0.397365748882293701E+01    0.321916580200195312E+03    0.689894199371337891E+00   -0.632715345169353967E+02   -0.698375511231553414E+01    1
    0.588523925019509377E+02    0.652201486229896599E+01   -0.309742164611816406E+01    0.147398900985717773E+04    0.519978404045104980E-01   -0.624803842925889654E+02   -0.698475511231553270E+01    1
    0.842135082487505713E+02    0.637041413187980687E+01   -0.116605091094970703E+01    0.185791254043579102E+03    0.317753851413726807E+00   -0.624788525133354185E+02   -0.698575511231552948E+01    1
    0.676176466367650733E+02    0.534530017375946009E+01   -0.389381670951843262E+01    0.319782972335815430E+03    0.116377115249633789E+00   -0.623219772781121648E+02   -0.698675511231552360E+01    1
    0.288686588694447970E+02    0.671470372676849436E+01   -0.611805409193038940E+00    0.187791162729263306E+04    0.837456822395324707E+00   -0.617740529352748240E+02   -0.698775511231549373E+01    1
    0.672949250987024516E+01    0.586007401347160339E+01   -0.397851631045341492E+01    0.402743518352508545E+03    0.579622507095336914E+00   -0.616091076538738349E+02   -0.698875511231551716E+01    1
    0.242245931749265999E+02    0.683309087753295952E+01   -0.371170061826705933E+01    0.766087174415588379E+02    0.201779067516326904E+00   -0.615799104348607216E+02   -0.698975511231552993E+01    1
    0.919834449916025676E+02    0.638444882631301880E+01   -0.168604514002799988E+01    0.406089842319488525E+03    0.992520630359649658E+00   -0.613325117427850017E+02   -0.699075511231550273E+01    1
    0.248657388471306831E+03    0.612450070977210981E+01   -0.111768880486488342E+01    0.185663044452667236E+03    0.340765714645385742E-01   -0.609993753127905265E+02   -0.699175511231550484E+01    1
    0.589909564006080345E+02    0.518556837439537066E+01   -0.396751630306243896E+01    0.933914065361022949E+03    0.993012607097625732E+00   -0.607821849485469983E+02   -0.699275511231551850E+01    1
    0.106690794054803746E+03    0.538065621852874720E+01   -0.398316591978073120E+01    0.138010025024414062E+04    0.537250995635986328E+00   -0.606609250885882574E+02   -0.699375511231549929E+01    1
    0.657771821717276595E+02    0.508588340878486633E+01   -0.387748929858207703E+01    0.805177867412567139E+03    0.572582244873046875E+00   -0.604030033949865413E+02   -0.699475511231549785E+01    1
    0.106639162421953657E+03    0.635941559672355616E+01   -0.350334179401397705E+01    0.256036555767059326E+04    0.404737293720245361E+00   -0.603963707719120890E+02   -0.699575511231553371E+01    1
    0.296022702052582609E+02    0.561118287444114650E+01   -0.397450667619705200E+01    0.520317792892456055E+03    0.845305979251861572E+00   -0.603960388959822438E+02   -0.699675511231554026E+01    1
    0.956569928802409777E+02    0.526484842896461469E+01   -0.377279973030090332E+01    0.399995148181915283E+03    0.377890408039093018E+00   -0.602773060040181932E+02   -0.699775511231553793E+01    1
    0.178531076528192898E+03    0.619292817711830157E+01   -0.885529667139053345E+00    0.143281835317611694E+04    0.812248170375823975E+00   -0.601016028280640455E+02   -0.699875511231551695E+01    1
    0.104604009617578157E+03    0.540343957543373143E+01   -0.399720594286918640E+01    0.240173363685607910E+04    0.646545827388763428E+00   -0.599273390904981014E+02   -0.699975511231549596E+01    1
    0.101199210083077318E+03    0.538036305904388445E+01   -0.393566104769706726E+01    0.161249291896820068E+04    0.831670939922332764E+00   -0.598658191718812134E+02   -0.700075511231552117E+01    1
    0.100708727399603887E+03    0.500718619823455846E+01   -0.379684466123580933E+01    0.684566974639892578E+03    0.967248499393463135E+00   -0.598603181870234167E+02   -0.700175511231554282E+01    1
    0.922168035697707040E+02    0.535450405478477443E+01   -0.391476878523826599E+01    0.103061378002166748E+04    0.198716640472412109E+00   -0.598507567417429485E+02   -0.700275511231553516E+01    1
    0.966755587698676635E+02    0.520828286409378016E+01   -0.388802126049995422E+01    0.149539124965667725E+04    0.271389484405517578E-01   -0.597701366087078512E+02   -0.700375511231549996E+01    1
    0.959159711602066238E+02    0.558589913249015790E+01   -0.374428302049636841E+01    0.246606230735778809E+03    0.904322862625122070E+00   -0.595474729869824415E+02   -0.700475511231551984E+01    1
    0.941993619967609135E+02    0.571442461013793945E+01   -0.397909754514694214E+01    0.134183961153030396E+04    0.835094451904296875E+00   -0.593526575294909122E+02   -0.700575511231551840E+01    1
    0.245534060908984024E+02    0.500816960930824262E+01   -0.392391431331634521E+01    0.127584475278854370E+04    0.700256347656250000E+00   -0.592186553058079141E+02   -0.700675511231550097E+01    1
    0.105189643552612679E+03    0.579045621752738970E+01   -0.387575551867485046E+01    0.619306147098541260E+03    0.970511257648468018E+00   -0.592130568684464222E+02   -0.700775511231549419E+01    1
    0.838941623207081193E+02    0.508609001040458697E+01   -0.390308535099029541E+01    0.246805626153945923E+04    0.591809809207916260E+00   -0.591863953928962445E+02   -0.700875511231548121E+01    1
    0.360315851828605815E+02    0.668241353631019663E+01   -0.162468290328979492E+01    0.208779126405715942E+04    0.685083508491516113E+00   -0.591248441065537236E+02   -0.700975511231552773E+01    1
    0.126956227777069373E+03    0.621703296303749120E+01   -0.667183369398117065E+00    0.494770288467407227E+03    0.651137948036193848E+00   -0.589930092902742587E+02   -0.701075511231552895E+01    1
    0.924172148905123976E+02    0.605683078169822675E+01   -0.392211455106735229E+01    0.368858993053436279E+03    0.982946395874023438E+00   -0.589190492581730965E+02   -0.701175511231552218E+01    1
    0.981657625101215956E+02    0.509498714804649389E+01   -0.362160789966583252E+01    0.462217390537261963E+03    0.129112184047698975E+00   -0.589004192185649416E+02   -0.701275511231549853E+01    1
    0.102868870531984307E+02    0.536860666871070880E+01   -0.382483002543449402E+01    0.547426700592041016E+03    0.108169972896575928E+00   -0.588064524828445272E+02   -0.701375511231546067E+01    1
    0.642404101217346266E+02    0.515172582864761353E+01   -0.395676922798156738E+01    0.246295130252838135E+04    0.530515670776367188E+00   -0.587338283230199849E+02   -0.701475511231549120E+01    1
    0.103353386637766093E+03    0.639223366379737890E+01   -0.320271122455596924E+01    0.153061330318450928E+04    0.840615689754486084E+00   -0.587185351728146259E+02   -0.701575511231549598E+01    1
    0.724172668881261927E+02    0.523919886946678126E+01   -0.375637495517730713E+01    0.834940910339355469E+03    0.370363235473632812E+00   -0.585510027021938910E+02   -0.701675511231551852E+01    1
    0.434607103602559306E+02    0.657600864768028259E+01   -0.110578569769859314E+01    0.189002037048339844E+04    0.540011584758758545E+00   -0.585346289396156081E+02   -0.701775511231554905E+01    1
    0.187784442142347473E+03    0.623511028885841334E+01   -0.170985028147697449E+01    0.105912262201309204E+04    0.304050147533416748E+00   -0.585345133693453619E+02   -0.701875511231552718E+01    1
    0.407883989596108307E+02    0.575989655256271327E+01   -0.383789506554603577E+01    0.414845466613769531E+03    0.963312685489654541E+00   -0.584638878571827760E+02   -0.701975511231552307E+01    1
    0.112985930969964826E+03    0.534131977558135951E+01   -0.379783037304878235E+01    0.166895377635955811E+04    0.402338624000549316E+00   -0.582846229422196060E+02   -0.702075511231549143E+01    1
    0.190133461489649846E+02    0.580887819528579730E+01   -0.391107028722763062E+01    0.766267061233520508E+03    0.134767234325408936E+00   -0.579211758966856891E+02   -0.702175511231545713E+01    1
    0.921755481835776322E+02    0.564827892184257507E+01   -0.394520568847656250E+01    0.189894998073577881E+04    0.313703417778015137E+00   -0.579138730461459659E+02   -0.702275511231550986E+01    1
    0.205740661782554014E+03    0.619393907189369219E+01   -0.144849207997322083E+01    0.346924960613250732E+03    0.240661025047302246E+00   -0.577330536938430896E+02   -0.702375511231555993E+01    1
    0.594830614869092713E+02    0.563067640066146868E+01   -0.393000507354736328E+01    0.180304312705993652E+04    0.956880152225494385E+00   -0.576891758436020936E+02   -0.702475511231551941E+01    1
    0.105807672058396051E+03    0.512249770164489782E+01   -0.348020559549331665E+01    0.182264864444732666E+03    0.145446836948394775E+00   -0.573893247717597745E+02   -0.702575511231549044E+01    1
    0.127183631602001341E+03    0.505606517195701599E+01   -0.356609636545181274E+01    0.668898582458496094E+03    0.404268682003021240E+00   -0.573291321476160860E+02   -0.702675511231551386E+01    1
    0.258177541293323600E+03    0.568710770606994664E+01   -0.113592568039894104E+01    0.231081247329711914E+01    0.745322585105895996E+00   -0.572704300631605747E+02   -0.702775511231550709E+01    1
    0.112372680529652399E+03    0.519586275815963727E+01   -0.377465742826461792E+01    0.236447274684906006E+04    0.357043802738189697E+00   -0.571402034702712740E+02   -0.702875511231551275E+01    1
    0.611984344726352170E+01    0.585787405371665937E+01   -0.367681178450584412E+01    0.278485357761383057E+03    0.988647818565368652E+00   -0.570486189167985671E+02   -0.702975511231550776E+01    1
    0.941576965527102629E+02    0.560537149310111982E+01   -0.375418251752853394E+01    0.937855303287506104E+03    0.363218784332275391E-01   -0.569932203699885918E+02   -0.703075511231546724E+01    1
    0.116561778116884128E+03    0.608928366303443891E+01    0.178361028432846069E+00    0.201153159141540527E+02    0.654823422431945801E+00   -0.568101616393302962E+02   -0.703175511231548889E+01    1
    0.126531883204736868E+02    0.511453722119331378E+01   -0.356579649448394775E+01    0.234549164772033691E+03    0.575243055820465088E+00   -0.567842192022429373E+02   -0.703275511231553985E+01    1
    0.683690983995375134E+01    0.503289451599121129E+01   -0.340479797124862671E+01    0.124632042646408081E+04    0.290387451648712158E+00   -0.566299689339834273E+02   -0.703375511231551886E+01    1
    0.857358213021132798E+02    0.629832627773284948E+01   -0.864521265029907227E-01    0.233752977848052979E+04    0.262812077999114990E+00   -0.561972592456984685E+02   -0.703475511231550765E+01    1
    0.783845714604531594E+02    0.625759827494621312E+01    0.134962350130081177E+00    0.213858819007873535E+04    0.656315982341766357E+00   -0.561827315339955504E+02   -0.703575511231551776E+01    1
    0.247711991166354466E+03    0.611208376288414001E+01   -0.110153788328170776E+01    0.100858694314956665E+04    0.753885626792907715E+00   -0.561596237654257777E+02   -0.703675511231548700E+01    1
    0.253148876985600197E+03    0.619645114541053843E+01   -0.182625466585159302E+01    0.245683711767196655E+04    0.314678907394409180E+00   -0.561499625296077625E+02   -0.703775511231547224E+01    1
    0.105612876747442954E+03    0.504553196430206263E+01   -0.365378528833389282E+01    0.216301435232162476E+04    0.452243924140930176E+00   -0.558792926412507640E+02   -0.703875511231545570E+01    1
    0.129861041982962433E+03    0.508398608565330523E+01   -0.353024274110794067E+01    0.122954034805297852E+04    0.797056794166564941E+00   -0.558679332946055425E+02   -0.703975511231547202E+01    1
    0.131015996681740802E+03    0.627475537061691302E+01   -0.156395688652992249E+01    0.697393298149108887E+03    0.679693698883056641E+00   -0.558248114614158268E+02   -0.704075511231547946E+01    1
    0.256215889812922981E+02    0.592352124452590978E+01   -0.386673498153686523E+01    0.119623446464538574E+04    0.924205780029296875E-01   -0.557787141064262855E+02   -0.704175511231548690E+01    1
    0.886591177646554485E+01    0.740950434207916331E+01   -0.351282742619514465E+01    0.964990854263305664E+02    0.362840890884399414E-01   -0.557378795073191995E+02   -0.704275511231548812E+01    1
    0.506877126710692494E+02    0.612191661000251752E+01   -0.396422496438026428E+01    0.166030418872833252E+04    0.623251020908355713E+00   -0.557161268897270077E+02   -0.704375511231546003E+01    1
    0.239019174643512002E+03    0.605738235116004908E+01   -0.876637607812881470E+00    0.652400672435760498E+03    0.222355782985687256E+00   -0.556690419907992151E+02   -0.704475511231549234E+01    1
    0.146998584020664360E+02    0.705465563535690343E+01   -0.529618501663208008E+00    0.236685723066329956E+04    0.505355775356292725E+00   -0.556457312701811304E+02   -0.704575511231552998E+01    1
    0.504949319921990494E+02    0.606766283512115479E+01   -0.398202356696128845E+01    0.230775564908981323E+04    0.944180607795715332E+00   -0.556172610945793906E+02   -0.704675511231549656E+01    1
    0.108196883079888281E+03    0.622188494205474818E+01   -0.362267246842384338E+01    0.303554177284240723E+03    0.855954647064208984E+00   -0.555774137519806004E+02   -0.704775511231548979E+01    1
    0.103784642703722923E+03    0.638740221858024615E+01   -0.303904819488525391E+01    0.291447401046752930E+04    0.414007306098937988E+00   -0.555707500754369619E+02   -0.704875511231552210E+01    1
    0.295398166106885505E+02    0.549649844169616664E+01   -0.378003016114234924E+01    0.158151322603225708E+04    0.263513743877410889E+00   -0.555455045334696251E+02   -0.704975511231552154E+01    1
    0.392678331092934698E+02    0.615105786323547399E+01   -0.359438428282737732E+01    0.989400744438171387E+02    0.453842997550964355E+00   -0.554769205373356016E+02   -0.705075511231551921E+01    1
    0.214522989714419481E+02    0.510546917915344256E+01   -0.380004963278770447E+01    0.289161354303359985E+04    0.270386755466461182E+00   -0.554701573343439520E+02   -0.705175511231552399E+01    1
    0.853849009190371504E+02    0.611330726146698034E+01   -0.384070226550102234E+01    0.914297461509704590E+03    0.753651082515716553E+00   -0.554504380843595044E+02   -0.705275511231551899E+01    1
    0.105825037117234444E+03    0.609015966653823870E+01    0.399740368127822876E+00    0.115885734558105469E+03    0.973479747772216797E-01   -0.554233957762921037E+02   -0.705375511231552732E+01    1
    0.579964412957585509E+02    0.585427937507629359E+01   -0.386168196797370911E+01    0.217477369308471680E+04    0.665042757987976074E+00   -0.552126870870793525E+02   -0.705475511231554453E+01    1
    0.556610191680193296E+02    0.654034585952758807E+01   -0.250926336646080017E+01    0.202305436134338379E+03    0.920342683792114258E+00   -0.550562847004319593E+02   -0.705575511231553776E+01    1
    0.271302096679323235E+02    0.571495848894119263E+01   -0.385557457804679871E+01    0.258941155672073364E+04    0.946412861347198486E+00   -0.550504330597420193E+02   -0.705675511231551056E+01    1
    0.343078980642209999E+02    0.667729019522666967E+01   -0.376096019148826599E+01    0.246331447362899780E+04    0.311887860298156738E-01   -0.550288542688995150E+02   -0.705775511231549935E+01    1
    0.234186393191494375E+03    0.616584093570709246E+01   -0.189614176750183105E+01    0.167312818765640259E+04    0.331233799457550049E+00   -0.549875144031990644E+02   -0.705875511231551123E+01    1
    0.124022620378133183E+03    0.623410223722457957E+01   -0.375374209880828857E+01    0.130202561616897583E+04    0.428147494792938232E+00   -0.549727677470593576E+02   -0.705975511231552222E+01    1
    0.122764402413654622E+03    0.621485132575035060E+01   -0.373847925662994385E+01    0.100070554018020630E+04    0.327745735645294189E+00   -0.549359043618278662E+02   -0.706075511231553765E+01    1
    0.439718029082233812E+02    0.531200098395347631E+01   -0.369617089629173279E+01    0.180443716049194336E+04    0.441265940666198730E+00   -0.549240133913629904E+02   -0.706175511231552999E+01    1
