    0.213460271492601050E+00    0.712357263570783417E+01   -0.646115171456233650E+00    0.167478348824754175E+04    0.709864274923175609E+00   -0.178217475192739307E+02
    0.385375874552015774E+00    0.696903661773392180E+01   -0.122612582152481941E+00    0.261578462485753334E+04    0.169247404373472021E+00   -0.177146550869027664E+02
    0.157837599864651423E+01    0.880351801908777176E+01    0.108671614816800322E+00    0.176977269159597518E+04    0.673636153568636153E+00   -0.177110709000927393E+02
    0.795130440832561458E+00    0.772951509465238118E+01    0.382426774677921522E+00    0.170419391376597105E+04    0.895536047787040101E+00   -0.176299256091830472E+02
    0.804017588832016794E+00    0.936365799310613056E+01   -0.853280528717585085E+00    0.236192519549602775E+04    0.405679353739479942E+00   -0.175777242202124526E+02
    0.108668089169766957E+01    0.922444596311773601E+01   -0.789446875599933762E+00    0.263623476798079400E+04    0.755503071304377549E+00   -0.175774830034051135E+02
    0.278354295616985603E+00    0.751370496302816537E+01   -0.390222494885352766E+00    0.653852104658713984E+03    0.637707376102443435E+00   -0.175725819930769234E+02
    0.141075746805303104E+01    0.913182828454285556E+01   -0.110275828066397352E+00    0.152818637602164017E+04    0.985777488939954677E-01   -0.174948589736996922E+02
    0.154930166966960936E+01    0.752625744119338158E+01   -0.276914247093463128E+00    0.274075731181159790E+04    0.910283015659583028E+00   -0.173876509470745049E+02
    0.229994194808065577E+01    0.803796681376697286E+01    0.441403992416740110E-01    0.274444093103075784E+04    0.118390793342024694E+00   -0.173198882721632010E+02
    0.132826074755943169E+01    0.766550789594996118E+01   -0.233409428902895399E-01    0.143595245281216103E+04    0.696232567170562699E+00   -0.172362219831961916E+02
    0.119290844650753058E+01    0.863217120613570543E+01    0.203762264402302051E+00    0.464320575975544216E+03    0.580575950360307402E+00   -0.171769362892258144E+02
    0.769840405859282484E+00    0.833015309090246170E+01   -0.458882776160182360E+00    0.158992557148364904E+04    0.652732537181332062E+00   -0.171157540665724746E+02
    0.179751083554151792E+01    0.857632694561115372E+01   -0.369674340432352366E+00    0.237224669154922231E+04    0.518497078285662716E+00   -0.170584564801342715E+02
    0.100456308109110903E+01    0.799564791294916244E+01   -0.538113704009732352E+00    0.260445828312881122E+04    0.392296024759768547E+00   -0.170400613873495459E+02
    0.453384024916428208E+00    0.991707069469310909E+01   -0.402054463266365847E+00    0.932830965264264591E+03    0.651741567845730563E+00   -0.170238339551650313E+02
    0.187604037355754616E+01    0.851095482147597870E+01    0.834889156822136158E-01    0.285742462702481180E+04    0.613943142411704446E+00   -0.170060753200716022E+02
    0.132526141934317043E+01    0.774784793733149613E+01   -0.102702398673609974E+00    0.162847489660969063E+04    0.300949869923461677E+00   -0.169506727267160429E+02
    0.175132118175405438E+01    0.812427853317750959E+01   -0.160462904951970131E-01    0.153561428480219092E+04    0.572141023769092705E+00   -0.169476822987777282E+02
    0.743240052094952475E+00    0.794553028065520373E+01    0.334763431596653227E+00    0.211180467241843598E+04    0.860105136713565366E-01   -0.169293265916320728E+02
    0.624957114283200443E+00    0.908553314995861072E+01   -0.320519510693808574E+00    0.583025353898896697E+03    0.970966908606379908E+00   -0.168442783989320510E+02
    0.965639365530233218E+00    0.865380479032372740E+01   -0.502668786916614874E+00    0.114330766515430969E+04    0.700759661976313453E-01   -0.168146220676610980E+02
    0.918633447909532386E+00    0.959906843488369788E+01   -0.861437283062022718E+00    0.260048375145363798E+04    0.498756719170887763E+00   -0.168112321401197953E+02
    0.878157089450551154E+00    0.786221162725548695E+01   -0.240276812685437768E+00    0.119900906952134414E+04    0.429872329856829161E+00   -0.167635601129298344E+02
    0.594275369404085985E+00    0.836894016076270653E+01   -0.155196622495792802E+00    0.102938519604686530E+04    0.756544286789025411E+00   -0.167577143751778230E+02
    0.817563503380335788E+00    0.873891445153381596E+01   -0.753729972104717483E-01    0.268655731714449928E+03    0.945075922458894158E+00   -0.167457262251930246E+02
    0.103005983574302751E+01    0.903035296204598481E+01   -0.740131774181546298E+00    0.274794757635885753E+04    0.151237939778438607E+00   -0.167176961923124594E+02
    0.512253023565120258E+00    0.895838897045275928E+01   -0.347323607393692058E+00    0.191751909884402698E+04    0.657742780593457810E+00   -0.166794960999254336E+02
    0.717398598753860917E+00    0.735283988233399555E+01    0.294174779945147513E+00    0.197770430008425501E+04    0.514439959401516878E+00   -0.166792223495053094E+02
    0.135062516643952080E+01    0.880585301968496736E+01   -0.783437922853549296E-01    0.895995734087615688E+03    0.780412487445712316E-01   -0.166544104233804866E+02
    0.110659941458852873E+01    0.847466396354947804E+01   -0.465016040521447405E+00    0.161119956135975167E+04    0.452258900400850927E+00   -0.166332291107918486E+02
    0.617920629498825646E+00    0.863517240041942458E+01   -0.193457032652720073E+00    0.725647330404795071E+03    0.276104752289664968E+00   -0.165352001713617760E+02
    0.483561246414285939E+00    0.925733711413588622E+01    0.289488715481605929E+00    0.191251724723807524E+04    0.807386586426797170E+00   -0.165324668257293510E+02
    0.659127737346099973E+00    0.815231721642631157E+01   -0.261124888096369023E+00    0.145608589006294233E+04    0.763140526207882891E-01   -0.165230708436581715E+02
    0.612698126137293575E+00    0.978619089611433068E+01    0.386247013572419640E+00    0.592663249835242368E+03    0.771786853321090871E+00   -0.165205367716167650E+02
    0.125025919405652086E+01    0.846164188142099150E+01    0.355838701622242404E+00    0.210995298054288332E+04    0.456339272310929134E+00   -0.165180750659043660E+02
    0.130542254600478991E+01    0.833934407882927253E+01    0.616921084599608704E-01    0.971074341458083609E+03    0.276255328598782990E+00   -0.164899612089997660E+02
    0.428895140631321781E+00    0.755012076285708122E+01   -0.388651760908751420E+00    0.229720543516615180E+04    0.575135718469847790E+00   -0.162569594046176462E+02
    0.128479640966054243E+01    0.925682065953329136E+01    0.404109338518798822E+00    0.295081595413587002E+04    0.784771936236169504E-01   -0.162480272924909741E+02
    0.134558896180529453E+01    0.920846827896337317E+01    0.195953634204926175E-01    0.177287714887161474E+04    0.499762104270094487E+00   -0.161867123103582387E+02
    0.140234302186937598E+01    0.883172402671120338E+01   -0.396996544350127767E+00    0.238973769048550867E+04    0.439607495246261970E+00   -0.161757649879929843E+02
    0.595147497511298362E+00    0.725878092159476740E+01   -0.281989220504050397E+00    0.194451773402409663E+04    0.359406116591351577E+00   -0.161573912404341336E+02
    0.573976503269893801E+00    0.781960138716332587E+01    0.239292407811586116E+00    0.190168009165475110E+04    0.636653125192520875E-01   -0.161516525126726656E+02
    0.187082236318553724E+00    0.772132470799937831E+01   -0.319261879445439600E+00    0.178690928970161599E+04    0.570881181873561960E+00   -0.161418809697733749E+02
    0.645403754968457477E+00    0.909249747642554951E+01   -0.350694544563938670E-01    0.327987931158075583E+03    0.758143436827090622E+00   -0.160964791864486223E+02
    0.684720819582886886E+00    0.727518298032957844E+01   -0.560007692611774743E-01    0.131728112870433142E+04    0.843013526654626366E+00   -0.160858919769474085E+02
    0.902481506330460648E+00    0.912600864699627223E+01   -0.612746087737574552E+00    0.148810594420409598E+04    0.640004612391987138E+00   -0.160835451569208665E+02
    0.617357096151358364E+00    0.836815929508956735E+01    0.215473179234393797E+00    0.193055804603757065E+04    0.365178552268017653E+00   -0.160722566258208950E+02
    0.169854814594951398E+01    0.813079527221140097E+01   -0.587588157420122492E-01    0.225153358748912706E+04    0.139481098684569343E+00   -0.160545220832758559E+02
    0.134666117369706417E+01    0.779158954603912690E+01    0.797100740363276827E-01    0.274426482015348893E+04    0.764938744713173802E+00   -0.159993687809100287E+02
    0.838817793085543828E+00    0.929100283668561211E+01   -0.712818210054376067E+00    0.248699814235226177E+04    0.931987608527232170E+00   -0.158959598097268806E+02
    0.121942682623307164E+01    0.806348712836597414E+01   -0.126508325419095069E+00    0.148149047252597597E+04    0.175170597025383568E+00   -0.158747249068941461E+02
    0.751528790910325095E+00    0.778117968189804365E+01   -0.178392859179383301E+00    0.180832197478437229E+04    0.198381190797135842E+00   -0.158415928762722142E+02
    0.533863088745792136E+00    0.900164837962536524E+01   -0.384829230187330840E+00    0.267703073366386116E+04    0.481656356192514123E+00   -0.158309608510905413E+02
    0.521352643133157212E+00    0.854245946021402958E+01    0.770610865381726740E-01    0.285928428740281333E+04    0.810284535197194011E+00   -0.158125128970382587E+02
    0.990868708627020811E+00    0.971521674273841285E+01   -0.249272890911409029E+00    0.380796863651165552E+03    0.274852066791028471E+00   -0.157456483243322118E+02
    0.328636111000341347E+00    0.102204144763546481E+02    0.172708774268000909E+00    0.128250223305894747E+04    0.676124129371468485E+00   -0.157452500321659414E+02
    0.843439389785957006E+00    0.974841816935192540E+01    0.397199095333125918E+00    0.538146838964884410E+03    0.319085519417456553E+00   -0.157347320848687122E+02
    0.114991810093981872E+01    0.942253226774591468E+01    0.747637549274626778E-01    0.413928481962545732E+03    0.287586262060878339E+00   -0.157052815323039496E+02
    0.737226616280535763E+00    0.756075328123619173E+01   -0.290473009251114522E+00    0.227180500328947710E+04    0.191765005969766311E+00   -0.156768456609211775E+02
    0.773469218334335018E+00    0.846146275754033539E+01    0.826701451798648179E-01    0.678821060493548998E+03    0.871524389492207008E+00   -0.156572664290073593E+02
    0.682465280560036081E+00    0.880658305153677290E+01   -0.384141522776134003E+00    0.160099612533428717E+04    0.483713214537389746E+00   -0.156111433478015655E+02
    0.440846173213250647E+00    0.975059141661396467E+01   -0.342096484201717566E+00    0.236537437039392762E+04    0.418719098259859368E+00   -0.155789145192590048E+02
    0.731242128975532091E+00    0.919084514094587490E+01   -0.533593095819532071E+00    0.162619150065113331E+04    0.797649357598407271E+00   -0.155761018178217014E+02
    0.132846109399301993E+01    0.886707758771188104E+01    0.199779855669452999E-01    0.122957950627341415E+04    0.244843916463871547E+00   -0.155746755756107671E+02
    0.966166361763300952E+00    0.875765354128751383E+01   -0.116145197178450399E+00    0.459408322013696875E+03    0.690111526280612897E-01   -0.155715209030696169E+02
    0.734338457003379519E+00    0.725884723822377875E+01   -0.505516362848643652E-01    0.192168122727934497E+04    0.297634050625079707E-01   -0.155698725124256079E+02
    0.126054090372693572E+01    0.827832695033152888E+01   -0.186302650541466885E+00    0.190931037219647624E+04    0.662281196395471672E-01   -0.155628809703205988E+02
    0.436266848894204695E+00    0.973910091105212672E+01   -0.343401438625679845E+00    0.267930556226121780E+04    0.241250474098310019E+00   -0.155607946221890217E+02
    0.186488099006539204E+00    0.803030533808643554E+01    0.232849345461501045E+00    0.254382575004691262E+04    0.158921516067763759E-01   -0.155571348943623384E+02
    0.116217906287930295E+01    0.892197969350242737E+01    0.176225367716778436E+00    0.625696756818524364E+03    0.376201658382864401E+00   -0.155498912527866562E+02
    0.466190649588111405E+00    0.102019287773521512E+02    0.488176108732182534E+00    0.284475129235318946E+04    0.254557436300314188E+00   -0.155447889119357079E+02
    0.103851381520186048E+01    0.826858545853139049E+01    0.181968923561153240E+00    0.108095033658418447E+04    0.576748328046055247E+00   -0.154761612362341729E+02
    0.416191715451573352E+00    0.715345761600719499E+01    0.170371333648288825E+00    0.276249421830897199E+04    0.687806967562810567E+00   -0.154630924970583585E+02
    0.638160676113235570E+00    0.961148270003154614E+01    0.436183170138867204E+00    0.168395748155263323E+04    0.937726707518918637E-02   -0.154530977349161596E+02
    0.103196259271198332E+01    0.963176024660457131E+01    0.489626759373947174E+00    0.188176425553801460E+04    0.213574598455832626E+00   -0.154465757453956130E+02
    0.105183009283276885E+01    0.963719813210376230E+01    0.226741632740084853E+00    0.338110902459850536E+03    0.209722911610774835E-02   -0.154437600123544954E+02
    0.650340654526299966E+00    0.939614071504648329E+01   -0.674248637452996569E-01    0.296599596129266274E+03    0.653341300526755986E+00   -0.154287242899386055E+02
    0.542700322854578032E+00    0.995116410611082003E+01   -0.621323319870737301E+00    0.175164137677214080E+04    0.630454109711455352E-01   -0.154097043424494480E+02
    0.102876260817108114E+00    0.744233818065437447E+01    0.381341719952484226E+00    0.167931881330688884E+04    0.132203876168145787E-01   -0.154075351635170037E+02
    0.499771255619486765E+00    0.866122863720266167E+01   -0.173531214885489504E-01    0.297697639764445103E+04    0.917773040537264717E+00   -0.153789465123209226E+02
    0.104484571156502476E+00    0.737658071060288023E+01   -0.698718588610100610E+00    0.232184862944410679E+04    0.961550426937312075E+00   -0.153737062872965833E+02
    0.150510356340767459E+01    0.874831939671199699E+01   -0.129148916458055041E-01    0.263663764333266681E+04    0.426497111885946883E-01   -0.153666553734368012E+02
    0.416931818264601350E+00    0.759469712514177608E+01   -0.258655950881403029E+00    0.195963851628846669E+04    0.209726172861995630E+00   -0.153486604613211206E+02
    0.101962877388355300E+01    0.939854290371328638E+01    0.189101048824875662E-01    0.226829034085834707E+03    0.890539747392141035E+00   -0.153425445620917280E+02
    0.136578715981765608E+01    0.905124543140725635E+01   -0.857205757263916901E-01    0.242668023385749893E+04    0.689289251509763612E+00   -0.153415730798668815E+02
    0.633429124047578118E+00    0.770951267596007028E+01   -0.164248402696865359E+00    0.158372310728332150E+04    0.931669259053706900E+00   -0.153402346366211546E+02
    0.110852835504736702E+01    0.782423644040046185E+01    0.423153765127892711E-02    0.151922413332677229E+04    0.194155134741092333E+00   -0.153358369866223274E+02
    0.743725085474788106E+00    0.724502103302806688E+01    0.342771792461196156E-01    0.246930762598712545E+04    0.296274550998328390E+00   -0.153301351538349149E+02
    0.111934003265845655E+00    0.760132101152754558E+01   -0.310063973339195886E+00    0.770833404335893078E+03    0.742273007520650507E+00   -0.153233028577995185E+02
    0.127032726101922888E+01    0.866581335300576328E+01    0.725182099098473643E-01    0.119167372332697892E+04    0.981888036303235845E+00   -0.153107538007751582E+02
    0.625475646154054266E+00    0.986177068092891318E+01    0.463659484037142633E+00    0.162790868923878884E+04    0.490036629036007809E+00   -0.152969691738736024E+02
    0.665218006368064385E+00    0.743172181562892575E+01   -0.359778653304578810E-01    0.135228373993604009E+04    0.553207077295913119E+00   -0.152818954701878944E+02
    0.468129378505532989E+00    0.752607930578894901E+01   -0.174389790472368134E+00    0.134500978433851196E+04    0.371897661417604886E+00   -0.152818416939909802E+02
    0.414578262228947669E+00    0.759058110970143396E+01    0.156046750232406772E+00    0.980599080343850346E+03    0.626485219015238903E+00   -0.152771470196606458E+02
    0.160336256902158913E+01    0.836715181225046223E+01   -0.151545270081122396E+00    0.293836136926102017E+04    0.701382798380977390E+00   -0.152634744659557171E+02
    0.636028262433032454E+00    0.858066493430680488E+01   -0.225433927572116666E+00    0.147989471511713418E+04    0.189495062340835685E+00   -0.152581423698571363E+02
    0.783831738365299957E+00    0.820273293162623318E+01   -0.217154705871323905E+00    0.172616633527323893E+04    0.265417092065798471E-01   -0.152570281357242532E+02
    0.141972959230802775E+00    0.705377791905962503E+01   -0.470050626153347473E+00    0.276659468525452712E+04    0.369074148788080203E+00   -0.152549803457342499E+02
    0.121981611270285883E+01    0.844935568348528143E+01    0.182479094631402106E+00    0.147058953616503368E+04    0.176935489806103297E+00   -0.152469260693712290E+02
    0.743442992506725187E+00    0.946093088377820912E+01   -0.239628939294258103E+00    0.384682720984184755E+03    0.448731550401555823E+00   -0.152324030368467387E+02
    0.137214649463846738E+01    0.853581876870045164E+01    0.999387144455230469E-01    0.228926746652680004E+04    0.840663924345372404E+00   -0.152091636595368769E+02
    0.101573465448561229E+01    0.977932787723314334E+01    0.488222462539893876E+00    0.186436123690280078E+04    0.884134751347975922E+00   -0.151994272024867296E+02
    0.118691479090930652E+01    0.856755403871932586E+01    0.273508080300226553E+00    0.179996287247083751E+04    0.832980162970031857E+00   -0.151891532757204164E+02
    0.683617091592989778E+00    0.941310060827121120E+01   -0.340120053845710757E+00    0.717023738434500729E+03    0.222067333402101635E+00   -0.151664807734043112E+02
    0.536853202355640158E+00    0.997242552815006711E+01    0.451469072173352082E+00    0.238917001819209008E+04    0.671867904039820218E+00   -0.151487255212767202E+02
    0.123706495715176845E+01    0.802657116220593814E+01    0.207233046153612044E+00    0.283334879717545755E+04    0.446567522354206048E+00   -0.151475556413670809E+02
    0.482037212611373167E+00    0.736211585612008879E+01   -0.344831122014834790E-01    0.107740827107069003E+04    0.918232107114808072E+00   -0.151420626533089884E+02
    0.794847468925811707E+00    0.864839320980058623E+01    0.355819659256502163E-01    0.640236501673414068E+03    0.641226829785189051E-01   -0.151416983391621347E+02
    0.663874803524448276E+00    0.911977152713569517E+01   -0.385257647882153442E+00    0.135334325689566685E+04    0.758805067409493272E+00   -0.151382317800191402E+02
    0.592146034300854773E+00    0.899528328430067781E+01   -0.398972110985837958E-01    0.949421704335284517E+03    0.509223959627640305E-01   -0.151281452612257965E+02
    0.958164608723048539E+00    0.758652670436420173E+01   -0.142028843673740468E-01    0.193017187468635098E+04    0.239703966037711325E+00   -0.151265753887233885E+02
    0.662346032151311381E+00    0.794409341626986887E+01    0.103384930836683431E+00    0.206815267379369334E+04    0.994606255023436636E-01   -0.150826953513939532E+02
    0.125247012939852076E+01    0.877378250885182709E+01   -0.277468830511543363E+00    0.218065591983616605E+04    0.987452410862940111E+00   -0.150795766841365531E+02
    0.884279991414449129E+00    0.848976797968993502E+01    0.916320793970655245E-01    0.822129768545720822E+03    0.505166422766818557E+00   -0.150606104146320483E+02
    0.127917519161179971E+01    0.861317922254846735E+01    0.410661197647756993E-01    0.139375156905408176E+04    0.216434294181373443E+00   -0.150505479509342930E+02
    0.107363939236331296E+01    0.803536256940473947E+01    0.262099671295322523E+00    0.260525410507087963E+04    0.118198890241179522E+00   -0.150367143864137969E+02
    0.114375972251506974E+01    0.965660038437050616E+01    0.306721838448869910E+00    0.166675333576666526E+04    0.874125957374672358E+00   -0.150345960161849792E+02
    0.317622282141624357E+00    0.712285166487438381E+01   -0.941905530345854558E-02    0.247818861821308337E+04    0.463472456378674791E+00   -0.149929667827115516E+02
    0.884797144428799753E+00    0.738820045645026013E+01    0.528440625891857252E-02    0.256094103150822821E+04    0.184910257999580968E+00   -0.149641850531058935E+02
    0.100017654906536269E+01    0.901550371375351034E+01    0.374716192356792099E+00    0.175767133831130513E+04    0.677614463364444308E+00   -0.149131314780629758E+02
    0.689825626574215756E+00    0.942198438819226425E+01   -0.441546301028056476E+00    0.119699750622328293E+04    0.374563202276458784E+00   -0.148970978209177485E+02
    0.956806647181525194E+00    0.881071009462602106E+01   -0.493446486569169451E+00    0.239147759307263959E+04    0.778327171510352023E+00   -0.148915129314025378E+02
    0.120583718647793026E+01    0.826314839878984664E+01    0.210015925943322301E+00    0.223726160212299601E+04    0.703708923336046843E+00   -0.148804159523141504E+02
    0.515651315391434051E+00    0.748486497880622270E+01    0.445141472247936321E-01    0.120285131528384613E+04    0.969843657120914915E+00   -0.148790889613902664E+02
    0.987327275936968451E+00    0.904192496321383388E+01   -0.325189902693139299E+00    0.964877718406185977E+03    0.688848229125385902E+00   -0.148772592112719568E+02
    0.627391390778647917E+00    0.865280734249041572E+01   -0.353655692959017998E+00    0.283859236065591131E+04    0.542170993744318652E+00   -0.148755284433310990E+02
    0.518663739917022970E+00    0.893768665784222449E+01   -0.171855451421727867E+00    0.253865112721842888E+04    0.164169431788716208E+00   -0.148660694478675524E+02
    0.676904116122024058E+00    0.930366944191360368E+01   -0.434154115571968369E+00    0.145538905675422984E+04    0.775931130032064376E+00   -0.148397260365335715E+02
    0.383166955516514696E+00    0.735406414598008773E+01   -0.340271445942690320E+00    0.242845769961579663E+04    0.560773957992108718E+00   -0.148393412127862945E+02
    0.519449037824982196E+00    0.100526197697152995E+02    0.452426300473740106E+00    0.270249066889269534E+04    0.958527904980247314E+00   -0.148365973812222016E+02
    0.747404272444107676E+00    0.844673776810358490E+01    0.270860922142839300E+00    0.226945074598793644E+04    0.905764984425668551E+00   -0.148361612801656992E+02
    0.700237202805709780E+00    0.101472887237912648E+02   -0.875199411208254396E+00    0.286021130513640264E+04    0.602475581138080196E+00   -0.148191672931656004E+02
    0.878517926366517599E+00    0.837530317673673963E+01    0.297198074777963228E+00    0.242720639976928351E+04    0.791933553494453268E-01   -0.148150796180830433E+02
    0.384355582264718332E+00    0.775849423731430399E+01    0.172144039222517087E+00    0.230061292748241294E+04    0.361382540096745364E+00   -0.148079322874670805E+02
    0.372474620327479855E+00    0.101369871662176685E+02    0.265081024187789893E+00    0.200674967872055072E+04    0.953824854654274579E+00   -0.148072287749603522E+02
    0.744918094333784642E+00    0.848798039658425196E+01   -0.123442365961429878E+00    0.119592850123053472E+04    0.579181556999872282E+00   -0.147817852949437984E+02
    0.140433868746358859E+01    0.856291072705404410E+01   -0.467274549502123548E-01    0.281990286597484965E+04    0.821497558072415091E+00   -0.147781033799640351E+02
    0.255348982646026013E+00    0.756345897274803836E+01   -0.172945983571151096E+00    0.991491914332605916E+03    0.218387235789826752E-01   -0.147682897743569814E+02
    0.404537075738114593E+00    0.760614543617833405E+01   -0.810441659389447011E-01    0.148954025300426838E+04    0.863807624436729315E-01   -0.147540344146241171E+02
    0.767153036597436055E+00    0.815939963240611377E+01    0.592858987311126739E-01    0.152407846879175077E+04    0.162705619500178061E+00   -0.147493674107143509E+02
    0.266790315396066013E+00    0.734764965145132720E+01   -0.324324692207283327E+00    0.156173962959056007E+04    0.871607404235651972E+00   -0.147391405415554502E+02
    0.350086843931693537E+00    0.100163397797635092E+02    0.934392794817435757E-01    0.262197646664843296E+04    0.851474705010617283E+00   -0.147257928814566768E+02
    0.921569044631745271E+00    0.895230992521412716E+01   -0.376048610473254996E+00    0.138546515187568934E+04    0.963145989735034180E+00   -0.147239796798528726E+02
    0.758228436739301181E+00    0.896047144374879423E+01    0.279201237824800330E+00    0.129511921580970284E+04    0.603858106620162149E+00   -0.146946094384592598E+02
    0.580979524897785704E+00    0.790525500271479586E+01    0.128688369194405183E-01    0.252545483277748326E+04    0.849788807702253624E+00   -0.146816912554432353E+02
    0.114043525142711144E+01    0.915514726250787803E+01    0.493614016550392165E-01    0.603618205249878201E+03    0.692222127451390778E+00   -0.146783676604163666E+02
    0.633329143762448310E+00    0.809194690365251468E+01   -0.506798999143867057E-01    0.275501695612767617E+04    0.969760656434443868E+00   -0.146777907975457413E+02
    0.110131401040077348E+00    0.719005454426392276E+01   -0.384199761779524973E+00    0.111332050056566527E+04    0.538294052414688418E+00   -0.146607256833218234E+02
    0.160108924439781530E+00    0.767349962366460048E+01    0.886637136056158681E-01    0.393947906373062665E+03    0.862380652924515823E+00   -0.146539002034001502E+02
    0.115423011500738415E+01    0.839910319394377503E+01    0.254887066081883162E+00    0.230123698815552643E+04    0.696427799594336983E+00   -0.146478256723459950E+02
    0.133651913472237638E+01    0.865849334901534640E+01    0.158386849352533332E+00    0.272303423000863449E+04    0.140989765918422383E+00   -0.146254493252571400E+02
    0.722166223575889443E+00    0.873907872939513908E+01    0.818444470334522833E-01    0.896101717524879405E+03    0.700603413742645675E+00   -0.146143544123818376E+02
    0.690991464619513773E+00    0.844666731327184905E+01    0.246899600709755696E+00    0.293945523814983108E+04    0.246352709119319724E+00   -0.145839095228121671E+02
    0.616213552967571521E+00    0.765118615464865748E+01   -0.359044185934682680E-01    0.180728764346846424E+04    0.818189438550524062E+00   -0.145720280841161358E+02
    0.728516891664161448E+00    0.776527095480597485E+01    0.179820661254393777E+00    0.254216537448769623E+04    0.864747226846363931E-01   -0.145447124257459262E+02
    0.907685306595968466E+00    0.919582309498668415E+01   -0.865134123190611781E-01    0.428472656708250895E+03    0.176159687688545452E-01   -0.145440879602501578E+02
    0.500760285880578970E+00    0.920590350183445238E+01   -0.469218080444377961E-02    0.186420402147159120E+04    0.518680045390727762E+00   -0.145427000653679919E+02
    0.908243938800294082E+00    0.933323013956438174E+01   -0.130081786193197768E+00    0.394293963724042612E+03    0.632562066840843928E+00   -0.145407634927519762E+02
    0.618046688082225848E+00    0.101007937126278939E+02    0.352344637120864945E+00    0.675460559965520019E+03    0.441728617416535296E+00   -0.145372680800611356E+02
    0.896445128656020218E+00    0.863725185428415720E+01   -0.291061498981332711E+00    0.167766714478584686E+04    0.455811431352046881E+00   -0.145312500208560422E+02
    0.413890754921573567E+00    0.100120967902785480E+02   -0.157354481795585421E+00    0.169110580372011577E+04    0.712713106615529557E+00   -0.145172716170145559E+02
    0.103318642881163503E+01    0.893706266665647675E+01   -0.285264870795812531E+00    0.119117100728006540E+04    0.881507350468624384E+00   -0.145172681683292630E+02
    0.106282289315404888E+01    0.946127493447555956E+01    0.494326205187913814E-01    0.412921576161357621E+03    0.769381686903065409E+00   -0.145110499588633317E+02
    0.600756162909581559E+00    0.851043190025303709E+01   -0.214373120792193728E+00    0.285253751596155780E+04    0.542460609516371983E+00   -0.145080767420796057E+02
    0.113568315678965037E+01    0.926319367707993990E+01   -0.423894974266879832E+00    0.289331498369895235E+04    0.144264174827941405E+00   -0.145064970605926451E+02
    0.919939307897532532E+00    0.808935514975839709E+01    0.945258308460203978E-01    0.173959370842949374E+04    0.851791576496661318E-01   -0.144978062377170094E+02
    0.767726006113639836E+00    0.940341112673822188E+01    0.466818035135219134E-01    0.339043994310771097E+03    0.768801527545297514E+00   -0.144936183149349453E+02
    0.631731921898447846E+00    0.829220583692664270E+01    0.910691179614833146E-01    0.274009367236752951E+04    0.225344686665671201E+00   -0.144921926683438862E+02
    0.483961313591535380E+00    0.957190506259358642E+01    0.164822963851979587E+00    0.188411315090734411E+04    0.696252388893758567E-01   -0.144863531709394877E+02
    0.116150977654868082E+01    0.872187928811352364E+01    0.623841136204035251E-01    0.105271620810382706E+04    0.220532503784335088E+00   -0.144753243900969597E+02
    0.524492623133691271E+00    0.908515581917189152E+01   -0.384527177890432448E-01    0.192557880549942661E+04    0.271931756444032169E+00   -0.144689851001188590E+02
    0.125718277099650000E+01    0.899392114759710282E+01   -0.172454724943756244E+00    0.204136485754921591E+04    0.194666563486204577E-01   -0.144555057325080583E+02
