1.007972547622647319e+01 -1.714838933115037989e+00 2.753105823260284160e+04 8.912030773795521776e-01 6.250199802678249039e-01
1.011260168317698138e+01 -1.393540080889079213e+00 2.927562015035581135e+04 6.115214403163965473e-01 4.486414470408411903e-02
1.004394545725554089e+01 -1.461774413145604301e+00 2.588866789110794343e+04 6.977900677566158949e-01 -1.775202860017988660e-01
1.003656838485430569e+01 -1.502838855129113860e+00 2.989139271092401759e+04 5.806714756208340988e-01 2.684732467073143725e-01
1.006492274459691671e+01 -1.606030435400666256e+00 2.381282412032641878e+04 5.554980801935089918e-01 -8.614492511124477447e-02
1.003527915359845935e+01 -1.541688769431691641e+00 2.080537120295313071e+04 8.876265607272258995e-01 6.537143224489332383e-01
1.009631213438074582e+01 -1.683013031528287851e+00 2.999111200745750466e+04 6.861877281937596162e-01 1.199092731731700723e-01
1.009808310114430618e+01 -1.674462602455544902e+00 2.911629668326669707e+04 9.134781668141169764e-01 1.603116584405541722e-01
1.004773909934098519e+01 -1.441172279088793307e+00 2.431822377637873433e+04 5.618173790181444360e-01 7.639994846719938559e-02
1.008233946364087785e+01 -1.537878665971891268e+00 2.635027169641662476e+04 7.914940056948456260e-01 6.839461043122845307e-01
1.009395074663940406e+01 -1.568205033202238141e+00 2.675331927161934800e+04 7.240426636836392316e-01 1.670885989543939298e-01
1.011254981726736446e+01 -1.613737275246587721e+00 2.715367375490070845e+04 7.301361020633798660e-01 -1.765363030167919622e-01
1.009744436348647945e+01 -1.458636600678339112e+00 2.385366446600323616e+04 7.037167089174607426e-01 -6.781964710932268658e-02
1.006859793236785450e+01 -1.350904075434468332e+00 2.571911497008090009e+04 6.223070738371871968e-01 5.110656094591720100e-02
1.009946803902992762e+01 -1.406206794928526183e+00 2.822273502593820012e+04 8.410612111575829219e-01 9.272449932220905300e-02
1.009983052356475675e+01 -1.667019601589381894e+00 2.132151080448363064e+04 8.534551848610518743e-01 2.646054146707435550e-01
1.003025180620403312e+01 -1.701682548381409976e+00 2.406438671234096910e+04 6.063422751822542534e-01 6.879090635750204630e-01
1.009203370864222649e+01 -1.333975212662107168e+00 2.400764425914729145e+04 6.340612243666489123e-01 -1.385765506690911364e-02
1.007553255737560960e+01 -1.515707084496214385e+00 2.673007877033653858e+04 7.294395220727347695e-01 -1.931991481695203849e-01
1.011375779711884171e+01 -1.602138755711901563e+00 2.449599907798214554e+04 6.353195455967004524e-01 -3.177052197621726970e-02
1.006271423429221201e+01 -1.408112853028511635e+00 3.059230340244118270e+04 5.235674097446949560e-01 2.017002843365342524e-01
1.004553885583713679e+01 -1.557164312273749518e+00 2.264458389004556011e+04 5.802512116162423794e-01 5.059135224583442003e-01
1.012122136675164796e+01 -1.571698786450080432e+00 2.355442258182685327e+04 7.022277546538385762e-01 4.193980184048040072e-01
1.003969330119184811e+01 -1.480808918228938564e+00 2.172595820967872351e+04 8.375876371132430220e-01 2.325922377706198252e-01
1.007591510126421142e+01 -1.723438888992548046e+00 2.338926427028904800e+04 7.191450507559533634e-01 1.372938946057456477e-01
1.012558519784574429e+01 -1.352376310095699141e+00 2.154209289320105745e+04 8.678179378382375742e-01 4.881810438655476703e-01
1.010205515711103708e+01 -1.651760661969771116e+00 2.404077233254516614e+04 6.823540784010102556e-01 6.293225830850892599e-01
1.003704713440813201e+01 -1.603421961124606998e+00 2.934162621175334061e+04 5.970441831002641919e-01 -1.156311896811157980e-01
1.010873374679865400e+01 -1.591906371703185830e+00 2.934125415102026454e+04 8.853607657515316642e-01 3.702920251952385167e-02
1.012487859307093885e+01 -1.621388371801180339e+00 2.206896761792322650e+04 5.603194339498603904e-01 7.834436952456094172e-01
1.012229328708483500e+01 -1.512077929214554084e+00 2.687076571245257219e+04 8.363142071612611472e-01 6.079002975463381198e-01
1.006349502017697262e+01 -1.411290166862396722e+00 2.570975319889698949e+04 7.796262266877893587e-01 -2.310245834615604066e-02
1.002737418378454137e+01 -1.612889532746100141e+00 2.826426611205190784e+04 6.516712483506219566e-01 7.802252882980280635e-01
1.011706718464165533e+01 -1.383624190811433952e+00 2.584723874878443166e+04 8.341175817774589829e-01 2.983527445788815569e-01
1.009687439786402763e+01 -1.419718920491566116e+00 2.592243635877223278e+04 7.060571954737484557e-01 6.727788479836176450e-01
1.006601590377961664e+01 -1.490614064507558734e+00 2.383763860397749158e+04 7.686913514212849741e-01 6.048011782173576822e-01
1.012267595961674616e+01 -1.682512241929966068e+00 3.083947714401183111e+04 8.527121460312077073e-01 7.317225191758696123e-01
1.005996707184084826e+01 -1.412118602536394318e+00 2.904464285735888188e+04 7.827905281525437964e-01 1.795758810481094536e-01
1.009339564106338649e+01 -1.463364292846864645e+00 2.341879019725153921e+04 9.103105818725339970e-01 -9.374861960311287046e-03
1.004029581020907536e+01 -1.680053266773001042e+00 2.947966608304941838e+04 7.792484844646936359e-01 6.384880461230981741e-01
1.003989028048482801e+01 -1.656844112373055067e+00 2.476597217643909971e+04 6.365132408496171346e-01 2.154747283901020105e-01
1.012056861427993049e+01 -1.609993638703987706e+00 2.576041264232196409e+04 7.013641033479275366e-01 2.282275996574344989e-01
1.011324355603334979e+01 -1.540048005548942278e+00 2.804419260750527246e+04 6.087471897011051958e-01 5.752954879746181582e-01
1.008938533240080559e+01 -1.344044664508698972e+00 2.800423918462649453e+04 5.228534471544700191e-01 4.457936049810405366e-01
1.004313723000861991e+01 -1.527482881192272490e+00 2.968586794511944754e+04 9.160233221052276331e-01 -5.847656467156403526e-03
1.009115782372619563e+01 -1.497548330554364648e+00 2.749397747043846903e+04 5.172841527274755213e-01 4.627821872930551472e-01
1.005171608517947845e+01 -1.480280977080632443e+00 2.630021526813941819e+04 6.584901643234604141e-01 6.114332336383797584e-01
1.005209099446433996e+01 -1.562139163401450315e+00 2.588438560347256134e+04 5.982294638351101090e-01 4.034391738606704636e-01
1.011646369005096702e+01 -1.601101876667981871e+00 2.605043009708532190e+04 7.709956298722423496e-01 1.469224960122100798e-01
1.010498313682060534e+01 -1.726981523989361555e+00 2.649457525132839510e+04 6.348197614149887480e-01 -1.414781736795495126e-01
1.011364101135540672e+01 -1.493946958247838630e+00 2.957595326885200484e+04 6.618692049552794554e-01 1.248793567321804243e-02
1.004130923427752009e+01 -1.427130529692804739e+00 2.328528308776877384e+04 8.383713921054736229e-01 7.772885526299861958e-01
1.006783618235412092e+01 -1.499315417074961854e+00 2.424778229387976171e+04 6.041829743223625648e-01 7.135098914967523687e-01
1.010819353214786176e+01 -1.523881797364563084e+00 2.168874007791164695e+04 6.928142995121752135e-01 -1.331549360464745480e-02
1.006015699701105426e+01 -1.455334260176487593e+00 2.868298282560885855e+04 8.184769846462425225e-01 2.191168224531794828e-01
1.005267319265504433e+01 -1.553887989901383770e+00 2.665396770861960249e+04 6.701255180714541515e-01 1.311182506825710470e-01
1.006525021908609574e+01 -1.639262658161646957e+00 2.757365892826365234e+04 5.683105572586261145e-01 1.852389397753722577e-01
1.012693985562058430e+01 -1.659278745451333137e+00 3.041480298405182839e+04 7.249850993888299344e-01 -7.518828996629406403e-02
1.005998313426001189e+01 -1.715138522774613650e+00 2.993223404361700887e+04 5.634762395327760354e-01 1.844611579831169634e-01
1.006229916593417606e+01 -1.532716583626724471e+00 2.341711456797036226e+04 7.810439607188803812e-01 1.334964363979944113e-01
1.011850964969623945e+01 -1.454833966296311898e+00 2.814779528694736291e+04 7.143478625337739141e-01 6.263198376639418363e-01
1.006919769870716230e+01 -1.331705263056908617e+00 2.594378748976204952e+04 8.840260908818664554e-01 -9.376504711413130577e-02
1.004886872021807775e+01 -1.452994987778496228e+00 2.991849994154852175e+04 7.978188820105274193e-01 2.916023652149125067e-01
1.009328501742050577e+01 -1.410958062745016228e+00 2.140793535613608037e+04 5.506404561906413919e-01 5.815472048612866374e-01
1.005758689856241084e+01 -1.512091053292391019e+00 2.950350368480617180e+04 8.313355684654015754e-01 8.230844061530323552e-02
1.007158691704753650e+01 -1.648624380415266488e+00 2.969342057443756494e+04 8.707626243744743810e-01 1.792713433446518900e-02
1.003236412626682927e+01 -1.662728051326397338e+00 3.070518063531766165e+04 6.257841878398199276e-01 6.397758970754154895e-01
1.006869074160632138e+01 -1.375253329473136832e+00 2.477589352028775829e+04 7.298912215380585211e-01 1.122170141637846563e-01
1.003516153858148741e+01 -1.677389147713810758e+00 2.804883318389977649e+04 9.006786104821937755e-01 7.245584531542899054e-01
1.003385577302006482e+01 -1.729830861549569887e+00 2.655243398934328434e+04 7.257687294253803989e-01 4.784302075050094749e-01
1.008651009174378288e+01 -1.700561184090396694e+00 2.266022116273307620e+04 6.556636075295594335e-01 1.094344917216208413e-01
1.010836892157629130e+01 -1.520631027453184014e+00 2.129609004189030384e+04 8.136506572111872337e-01 6.130174759049424882e-01
1.006350689009584976e+01 -1.567964847802563844e+00 2.214995848183084672e+04 6.072078732425871817e-01 6.978223468894511061e-01
1.012698743656697253e+01 -1.606399913579985794e+00 3.039442856235214640e+04 7.516781503679061949e-01 4.597317759062581888e-01
1.009113371954077643e+01 -1.380999839909729854e+00 2.253056395319089643e+04 8.153500616221913688e-01 3.915172191820198155e-01
1.006956156743001074e+01 -1.714482826283065808e+00 2.205166645480856823e+04 7.570859578474569140e-01 1.892021160967813920e-01
1.005350529640527490e+01 -1.617168228437301014e+00 2.480104633513042427e+04 8.815092362888223843e-01 5.504803974663745603e-01
1.009883080227452190e+01 -1.631468555730843928e+00 2.442455736029742184e+04 9.028057273980939490e-01 -1.815194407984454528e-01
1.017423190166336155e+01 -1.781655395736104985e+00 2.402178009744352312e+04 4.926034802004446433e-01 6.088576672628511766e-01
1.006686614325712270e+01 -1.414006683138955278e+00 2.600898354398307492e+04 8.274514477434520288e-01 5.457751463429594274e-01
1.009819137074830309e+01 -1.371426595637732726e+00 3.091649056774114797e+04 8.512185183491700613e-01 -1.401130022900692329e-01
1.010416182075405978e+01 -1.545586118889932026e+00 2.215830165313026373e+04 7.746161299022764624e-01 5.598484367477185586e-01
1.005620089843410803e+01 -1.508136586979378357e+00 2.883959832240482501e+04 5.489873062589265551e-01 -1.826821007515764816e-01
1.008585043575750895e+01 -1.341956270739976809e+00 2.980821481273277095e+04 5.577047216298883781e-01 -5.824777640588624239e-02
1.007290536132761893e+01 -1.503534999534897887e+00 2.309587393513545248e+04 7.631781982337714210e-01 2.032557463173773060e-02
1.003168868540592662e+01 -1.630755527340486788e+00 2.989817262322185707e+04 6.877810172717225834e-01 -1.128512161691290205e-01
1.004416449745464668e+01 -1.656860778182720706e+00 2.500453341050219024e+04 6.308771868972538055e-01 7.707703089139517072e-01
1.009764553530223985e+01 -1.583418491397859729e+00 3.070218209063150425e+04 8.590183837734374217e-01 4.601059297696397654e-01
1.008502400619310357e+01 -1.578649672316336350e+00 2.279699275316177227e+04 6.834620678266541960e-01 1.438958899639902755e-01
1.005021681420281965e+01 -1.636893814155807148e+00 2.665913137294782064e+04 7.760799480293506525e-01 5.457311904692030424e-01
1.005369166740883458e+01 -1.676661205155711265e+00 2.352108462230653095e+04 5.677907034320273105e-01 1.054102457517427094e-01
1.006748485791059622e+01 -1.461479331095465017e+00 2.991260987415381533e+04 6.858666078455146753e-01 7.638002842219000499e-01
1.003698618577620572e+01 -1.370962126628657130e+00 2.593354980414110469e+04 6.425308802772766725e-01 3.713937721118568125e-01
1.004743980139127935e+01 -1.562866280883931536e+00 2.917841151266327142e+04 6.172268415626578353e-01 5.407968658798569805e-01
1.005658573400189759e+01 -1.490955888936995155e+00 2.621822991220691256e+04 6.650397912435869197e-01 4.381678448923227998e-01
1.004351721551019416e+01 -1.709301399461141902e+00 2.927248625073141011e+04 7.939050590516500971e-01 5.457281975152175058e-01
1.006614825072433028e+01 -1.727924183278491954e+00 2.836306181481347812e+04 8.006881111882335755e-01 1.799116725023369168e-01
1.003971616424446012e+01 -1.615045798890833328e+00 3.026885137197860968e+04 7.897688989079411082e-01 2.629665868602359957e-01
1.007134307275634555e+01 -1.460254251893122746e+00 2.347932698519493715e+04 7.599744834777737434e-01 1.354926183480793522e-01
1.004918247768622841e+01 -1.340837140262339577e+00 2.147237703378869264e+04 9.117310266118422435e-01 4.374540354028476075e-01
1.005192871105367303e+01 -1.487871580147917649e+00 2.504240049290157913e+04 6.162428083766758879e-01 7.544763479855559618e-02
1.005814699580097660e+01 -1.673843418811940653e+00 2.222794790723553160e+04 6.123748778865110154e-01 2.178453631400666946e-01
1.003265757515564971e+01 -1.471902819304347521e+00 2.766070589069649577e+04 5.787756577050412465e-01 2.318802039210537957e-02
1.004038062949888221e+01 -1.467281487291954623e+00 2.968027144284023598e+04 7.548768556530156548e-01 7.882196321326024879e-01
1.005981158084409088e+01 -1.620221833239539055e+00 2.233962564616048985e+04 5.582748693352187486e-01 5.640684535442406222e-01
1.005919429800330178e+01 -1.548503667576246468e+00 2.410913840290647931e+04 6.385277805924617356e-01 5.323850766490658692e-01
1.006527702954137204e+01 -1.465534853180822994e+00 2.154828121145514160e+04 8.909260990698668614e-01 7.806688046041028173e-01
1.003710112706508184e+01 -1.674637214143208430e+00 2.558367655693764391e+04 7.210571160435639282e-01 3.407967585363106955e-01
1.005008495864410278e+01 -1.385703403177044990e+00 2.256179361156182131e+04 5.891091037479921910e-01 5.920938819183871882e-01
1.012275867836965659e+01 -1.424792875707457052e+00 2.924020358197829773e+04 8.271689014030325637e-01 -9.888113352929372990e-02
1.010526246233501624e+01 -1.459532779334869135e+00 2.763854732546328887e+04 6.558073946724286563e-01 1.893936340028665871e-02
1.008365555208178144e+01 -1.364053308725992508e+00 2.186355672603514176e+04 5.551425993171157369e-01 -1.153193457917124909e-01
1.012473438209451082e+01 -1.543333200775542480e+00 2.915533609035029440e+04 4.833008600414150924e-01 5.270798032823313939e-01
1.005035879845215696e+01 -1.715896989111673099e+00 2.142552622994271223e+04 5.723517278318173140e-01 2.960337826330220468e-01
1.009071369560201603e+01 -1.658314123815698871e+00 2.349251454955123336e+04 8.070754219851496991e-01 2.557136116376385604e-01
1.007938048091183525e+01 -1.467756960026477708e+00 2.407751200729008633e+04 7.557078969894123199e-01 -1.238212773718085358e-01
1.008611267301567338e+01 -1.489467437719383280e+00 2.468149803725934544e+04 5.668844380818740536e-01 5.341654082144986493e-01
1.005862682051105672e+01 -1.415397346822155455e+00 2.553285438995380173e+04 7.924997864861470509e-01 -1.649202207482236004e-01
1.009833594429510306e+01 -1.531764968449203845e+00 2.475542757645640449e+04 6.874294862513594673e-01 4.014527411603460716e-01
1.012514290706634590e+01 -1.419246665622381443e+00 3.015306851432242547e+04 8.637119483519780649e-01 1.812973629330449921e-01
1.005854872723754134e+01 -1.517735004434646484e+00 2.782156862002512935e+04 5.309664045014401701e-01 1.610182629899953866e-01
1.004984576372431704e+01 -1.522056134024693419e+00 2.904814379909347190e+04 7.265856766525112809e-01 -1.865967422313792867e-01
1.007336325690902967e+01 -1.419557665631378862e+00 2.578441402688887683e+04 7.194416120501494483e-01 6.720424323902605135e-01
1.008353861813274577e+01 -1.727274244278611981e+00 2.535224169579743466e+04 6.843926086683000953e-01 1.682444228088747495e-02
1.006103494414759503e+01 -1.455472969622538360e+00 2.685452507766531562e+04 5.828934478631702110e-01 1.346261402321244915e-01
1.011702202308500809e+01 -1.651857599131451693e+00 2.860112956156894143e+04 6.622907126615608098e-01 4.583384162263153816e-01
1.012600552198098036e+01 -1.571047966217892444e+00 2.798019261697669572e+04 8.641084677896595512e-01 7.841662113381551169e-01
1.012874016726900450e+01 -1.357351423971778326e+00 2.838402306503886211e+04 8.334731903745207227e-01 -8.462453400060526709e-02
1.007406174209635985e+01 -1.381690176020651029e+00 2.770318249216377444e+04 7.243850657400845439e-01 1.777089659723837811e-01
1.005478864098869529e+01 -1.411719523544285204e+00 2.398053743032063721e+04 8.605926577429410251e-01 6.089638196590090313e-01
1.011440590573632292e+01 -1.645065900168132700e+00 2.996906537385273259e+04 8.099938028377644539e-01 3.116592998425177230e-02
1.010386163864419373e+01 -1.410461046152876152e+00 2.678834501007959261e+04 6.578252781174090957e-01 3.627141161655728085e-02
1.008947749926325699e+01 -1.452041704657575982e+00 2.601228913767923586e+04 5.863938146369571669e-01 5.319575454694527306e-01
1.010182788406213739e+01 -1.631819838265549993e+00 2.620096517074447183e+04 6.900165680306485916e-01 9.400945443286240488e-02
1.005487278311935384e+01 -1.369324689434854525e+00 2.525930961773473246e+04 7.776599524393400520e-01 7.484509465193558420e-01
1.002772957319126590e+01 -1.555988309903793665e+00 2.188832322319027298e+04 6.513033840982763722e-01 5.412580981169285987e-01
1.003968774399117692e+01 -1.556727422931341254e+00 3.058952784375876217e+04 7.664473341917737992e-01 5.015950004125757644e-01
1.014293247752923222e+01 -1.328311181605184021e+00 3.096870562910502485e+04 4.825775827670394369e-01 7.046712473534972876e-01
1.008802800417744017e+01 -1.507546734514276121e+00 3.052545767330790113e+04 7.952017961673566449e-01 -2.989749755742737714e-02
1.002675487948588362e+01 -1.743195138226629526e+00 2.693903866491172084e+04 7.162928210450678623e-01 -5.815850757302643004e-02
1.005911862380644450e+01 -1.583507621875157145e+00 2.421454406213088441e+04 9.088231497913629164e-01 5.019957614907415433e-01
1.007998314710246035e+01 -1.672250630285566197e+00 2.348247059245576747e+04 8.071119657890046817e-01 6.070303323131941431e-01
1.004107306396637256e+01 -1.697911399850341452e+00 2.735652044538643531e+04 8.863398582971350192e-01 5.350718803886449493e-01
1.008837881987454033e+01 -1.543825713376800968e+00 2.431026849511321416e+04 5.884176165978809436e-01 6.493256580432704705e-03
1.005119348306289595e+01 -1.551054386825229559e+00 2.439205811512742730e+04 7.324992743653563343e-01 -1.069595732951384992e-01
1.011697102621158706e+01 -1.644296824395448553e+00 2.290798979908447654e+04 9.124486138213809827e-01 -7.680993986244388783e-03
1.012810173626701271e+01 -1.632731879615129333e+00 2.608784068897010729e+04 7.896497608240951038e-01 -5.507520194861620366e-02
1.007479587648363228e+01 -1.484563952046904500e+00 2.814085663024520909e+04 7.457136951554788062e-01 -7.010730473843279631e-02
