                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20201203"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                                star_age                                star_mass                                   log_LH                                  log_LHe                             he_core_mass                              c_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf            surf_avg_omega_div_omega_crit                  surf_r_equatorial_div_r                       surf_r_polar_div_r                             log_cntr_Rho                               log_cntr_T                             center_gamma                                center_h1                               center_he4                               center_c12                               surface_h1                              surface_he3                              surface_he4                              surface_c12                              surface_o16                 surf_num_c12_div_num_o16                                 bc_F606W                                 bc_F814W                                  bc_bb_U                                  bc_bb_B                                  bc_bb_V                                  bc_bb_R                                  bc_bb_I                            abs_mag_F606W                            abs_mag_F814W                             abs_mag_bb_U                             abs_mag_bb_B                             abs_mag_bb_V                             abs_mag_bb_R                             abs_mag_bb_I                                num_iters 
                 1.0000000000000001E-005                  7.9999999999999949E-001                 -1.6619029687994900E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7014089893001199E+000                  1.9654339248758634E+000                  1.1031578202903187E+000                  2.1346636998244310E+000                 -3.6989700043360663E+000                 -5.9248659762740193E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804671926259506E+000                  5.6992676919473872E+000                  8.1295979951877054E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5940000000000007E-001                  2.5583398265620443E-005                  2.4037441660173439E-001                  3.4416073257056058E-005                  9.3604492797731719E-005                  4.9023392258781329E-001                 -6.3433233519644555E-002                  6.4537378041870563E-001                 -1.0796644698487197E+000                 -1.0535496114392915E+000                 -2.3669898016779614E-001                  2.8966751987146705E-001                  7.8116420585511182E-001                 -1.1015157867001404E-001                 -8.1895859260836423E-001                  9.0607965765906107E-001                  8.7996479924963289E-001                  6.3114167978137542E-002                 -4.6325233206112565E-001                 -9.5474901804477041E-001                                        5 
                 2.5958682111999992E-004                  7.9999999999998506E-001                 -1.6619029762873527E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6998762920270640E+000                  1.9590028695511754E+000                  1.1030076871740857E+000                  2.1349639660568891E+000                 -3.6989700043360663E+000                 -4.6718338168635722E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804671113418294E+000                  5.6992677458910270E+000                  8.1295974926001158E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5940000000000007E-001                  2.5583398265620443E-005                  2.4037441660173439E-001                  3.4416073257056065E-005                  9.3604492797731746E-005                  4.9023392258781329E-001                 -6.7139432967147555E-002                  6.4649635961287577E-001                 -1.0943128831688189E+000                 -1.0627800380406576E+000                 -2.4128510359939517E-001                  2.8810323026450096E-001                  7.8247890154773314E-001                 -9.0367740910791000E-002                 -8.0400353349081433E-001                  9.3680570929088036E-001                  9.0527286416271902E-001                  8.3777929721456618E-002                 -4.4561040414243952E-001                 -9.3998607542567170E-001                                        5 
                 1.8668799962237360E-003                  7.9999999999989446E-001                 -1.6619028664502590E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6953685832593219E+000                  1.9399528024191057E+000                  1.1024980711435357E+000                  2.1359831981179398E+000                 -3.6989700043360663E+000                 -1.8411927828590521E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804668374364550E+000                  5.6992679281304008E+000                  8.1295957903315258E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620443E-005                  2.4037441660173448E-001                  3.4416073257056072E-005                  9.3604492797731760E-005                  4.9023392258781329E-001                 -7.8036968419388314E-002                  6.4979659872876749E-001                 -1.1387712432481985E+000                 -1.0910300698599680E+000                 -2.5567018340967396E-001                  2.8277523372318347E-001                  7.8575544573478862E-001                 -3.1845037628375567E-002                 -7.5967860477653137E-001                  1.0288892372004346E+000                  9.8114806381220410E-001                  1.4578817736191008E-001                 -3.9265723977094735E-001                 -8.9563745178255250E-001                                        5 
                 1.1818815689988476E-002                  7.9999999999936111E-001                 -1.6619022519165142E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6912611716825219E+000                  1.9222142950474546E+000                  1.1018436406113095E+000                  2.1372920591821027E+000                 -3.6989700043360663E+000                 -2.2992033003299633E-003                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804661969157852E+000                  5.6992683580421390E+000                  8.1295917394315451E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620446E-005                  2.4037441660173448E-001                  3.4416073257056072E-005                  9.3604492797731760E-005                  4.9023392258781329E-001                 -8.7964049692410951E-002                  6.5279957039526892E-001                 -1.1795977506130679E+000                 -1.1170246372250956E+000                 -2.6898369280123280E-001                  2.7775353267557984E-001                  7.8860575876969385E-001                  2.2428312073774881E-002                 -7.1833530801390499E-001                  1.1140620129944319E+000                  1.0514888996064595E+000                  2.0344795518259673E-001                 -3.4328927029421591E-001                 -8.5414149638832992E-001                                        5 
                 7.3438578398454205E-002                  7.9999999999613003E-001                 -1.6618977907038666E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6903567261609074E+000                  1.9180206162330160E+000                  1.1015556922473198E+000                  2.1378679559083285E+000                 -3.6989700043360663E+000                 -9.9185938348731283E-005                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804619830612164E+000                  5.6992711839909642E+000                  8.1295651334778091E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620446E-005                  2.4037441660173448E-001                  3.4416073257056072E-005                  9.3604492797731760E-005                  4.9023392258781329E-001                 -9.0150357709216478E-002                  6.5345686068075226E-001                 -1.1885876819623249E+000                 -1.1227485992083637E+000                 -2.7191530618608944E-001                  2.7664776217037873E-001                  7.8923339312202001E-001                  3.5098817126677118E-002                 -7.0850840126329162E-001                  1.1335361413797855E+000                  1.0676970586258243E+000                  2.1686376560355008E-001                 -3.3169930275291809E-001                 -8.4428493370455937E-001                                        5 
                 4.5497190750010674E-001                  7.9999999997618720E-001                 -1.6618628937803521E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6903116948019554E+000                  1.9176970109419045E+000                  1.1014839523196680E+000                  2.1380114357528055E+000                 -3.6989700043360663E+000                 -6.1480129554384674E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3804272673194364E+000                  5.6992943884197098E+000                  8.1293473871688934E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620443E-005                  2.4037441660173439E-001                  3.4416073257056065E-005                  9.3604492797731733E-005                  4.9023392258781340E-001                 -9.0259668634999721E-002                  6.5348790848184612E-001                 -1.1890352806856941E+000                 -1.1230335889348466E+000                 -2.7206126796905489E-001                  2.7659270708183142E-001                  7.8926464234116644E-001                  3.6017141280238626E-002                 -7.0773043583660722E-001                  1.1347927533309330E+000                  1.0687910615800855E+000                  2.1781874061429379E-001                 -3.3083523443659252E-001                 -8.4350716969592754E-001                                        5 
                 2.8173257176583335E+000                  7.9999999985278092E-001                 -1.6616420092050539E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6903197432337835E+000                  1.9174741454609341E+000                  1.1013564227155255E+000                  2.1382664948940970E+000                 -3.6989700043360663E+000                 -4.5937839866175151E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3801694085628733E+000                  5.6994664332563483E+000                  8.1277360341089053E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620446E-005                  2.4037441660173442E-001                  3.4416073257056065E-005                  9.3604492797731746E-005                  4.9023392258781329E-001                 -9.0241288123347557E-002                  6.5347824411612432E-001                 -1.1889552811579076E+000                 -1.1229826525886233E+000                 -2.7203518015177025E-001                  2.7660254710338655E-001                  7.8925905715370970E-001                  3.6555924471012885E-002                 -7.0716360776845899E-001                  1.1352699175055729E+000                  1.0692972889362886E+000                  2.1834981649943558E-001                 -3.3028791075572123E-001                 -8.4294442080604437E-001                                        5 
                 1.7444397846610439E+001                  7.9999999909060759E-001                 -1.6604188989330478E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6903734519051170E+000                  1.9161696616537123E+000                  1.1005967634692482E+000                  2.1397858129728919E+000                 -3.6989700043360663E+000                 -4.4867565075080722E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3784751810624187E+000                  5.7005955837486866E+000                  8.1171801099655591E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5939999999999996E-001                  2.5583398265620446E-005                  2.4037441660173442E-001                  3.4416073257056065E-005                  9.3604492797731733E-005                  4.9023392258781340E-001                 -9.0117932441401705E-002                  6.5341641376322623E-001                 -1.1884214298148188E+000                 -1.1226427451217207E+000                 -2.7186109142048620E-001                  2.7666821135002162E-001                  7.8922178618589678E-001                  3.9693778307121674E-002                 -7.0384056789750626E-001                  1.1379972756805388E+000                  1.0722185909874407E+000                  2.2143693728620617E-001                 -3.2709236548430165E-001                 -8.3964594032017681E-001                                        5 
                 1.0801137310051506E+002                  7.9999999444323966E-001                 -1.6530640065861203E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6906989488647155E+000                  1.9082487486822366E+000                  1.0959853130643145E+000                  2.1490087112598522E+000                 -3.6989700043360663E+000                 -4.3111413774483504E-006                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3661409139167029E+000                  5.7055870003384719E+000                  8.1007492323045563E-002                  7.5939999999999996E-001                  2.4037441660173439E-001                  3.4416073257056058E-005                  7.5940000000000007E-001                  2.5583398265620446E-005                  2.4037441660173442E-001                  3.4416073257056058E-005                  9.3604492797731733E-005                  4.9023392258781323E-001                 -8.9372369763372705E-002                  6.5304084355568359E-001                 -1.1851860675112103E+000                 -1.1205827637816534E+000                 -2.7080604093504473E-001                  2.7706616413408441E-001                  7.8899590854066504E-001                  5.8750498057781431E-002                 -6.8366271526127487E-001                  1.1545641958056190E+000                  1.0899608920760622E+000                  2.4018416922945346E-001                 -3.0768803583967569E-001                 -8.1961778024625631E-001                                        5 
